State,Age Group,Gender,Race,Poverty Rate,Year
Idaho,0-18,Female,AfricanAmerican,0,2015
Idaho,0-18,Female,Hispanic,0.002808,2015
Idaho,0-18,Female,Asian,0,2015
Idaho,0-18,Female,AmericanIndian,0.00312,2015
Idaho,0-18,Female,OtherPacific_Islander,0.00234,2015
Idaho,0-18,Female,TwoOrMore_Races,0.001872,2015
Idaho,19-64,Male,NonHispanic_White,0.0012,2015
Idaho,19-64,Male,AfricanAmerican,0,2015
Idaho,19-64,Male,Hispanic,0.00216,2015
Idaho,19-64,Male,Asian,0,2015
Idaho,19-64,Male,AmericanIndian,0.0024,2015
Idaho,19-64,Male,OtherPacific_Islander,0.0018,2015
Idaho,19-64,Male,TwoOrMore_Races,0.00144,2015
Idaho,19-64,Female,NonHispanic_White,0.00156,2015
Idaho,19-64,Female,AfricanAmerican,0,2015
Idaho,19-64,Female,Hispanic,0.002808,2015
Idaho,19-64,Female,Asian,0,2015
Idaho,19-64,Female,AmericanIndian,0.00312,2015
Idaho,19-64,Female,OtherPacific_Islander,0.00234,2015
Idaho,19-64,Female,TwoOrMore_Races,0.001872,2015
Idaho,65+,Male,NonHispanic_White,0.0012,2015
Idaho,65+,Male,AfricanAmerican,0,2015
Idaho,65+,Male,Hispanic,0.00216,2015
Idaho,65+,Male,Asian,0,2015
Idaho,65+,Male,AmericanIndian,0.0024,2015
Idaho,65+,Male,OtherPacific_Islander,0.0018,2015
Idaho,65+,Male,TwoOrMore_Races,0.00144,2015
Idaho,65+,Female,NonHispanic_White,0.00156,2015
Idaho,65+,Female,AfricanAmerican,0,2015
Idaho,65+,Female,Hispanic,0.002808,2015
Idaho,65+,Female,Asian,0,2015
Idaho,65+,Female,AmericanIndian,0.00312,2015
Idaho,65+,Female,OtherPacific_Islander,0.00234,2015
Idaho,65+,Female,TwoOrMore_Races,0.001872,2015
Illinois,0-18,Male,NonHispanic_White,0.000756,2015
Illinois,0-18,Male,AfricanAmerican,0.002808,2015
Illinois,0-18,Male,Hispanic,0.001728,2015
Illinois,0-18,Male,Asian,0.00108,2015
Illinois,0-18,Male,AmericanIndian,0,2015
Illinois,0-18,Male,OtherPacific_Islander,0.00162,2015
Illinois,0-18,Male,TwoOrMore_Races,0.001296,2015
Illinois,0-18,Female,NonHispanic_White,0.001008,2015
Illinois,0-18,Female,AfricanAmerican,0.003744,2015
Illinois,0-18,Female,Hispanic,0.002304,2015
Illinois,0-18,Female,Asian,0.00144,2015
Illinois,0-18,Female,AmericanIndian,0,2015
Illinois,0-18,Female,OtherPacific_Islander,0.00216,2015
Illinois,0-18,Female,TwoOrMore_Races,0.001728,2015
Illinois,19-64,Male,NonHispanic_White,0.000756,2015
Illinois,19-64,Male,AfricanAmerican,0.002808,2015
Illinois,19-64,Male,Hispanic,0.001728,2015
Illinois,19-64,Male,Asian,0.00108,2015
Illinois,19-64,Male,AmericanIndian,0,2015
Illinois,19-64,Male,OtherPacific_Islander,0.00162,2015
Illinois,19-64,Male,TwoOrMore_Races,0.001296,2015
Illinois,19-64,Female,NonHispanic_White,0.001008,2015
Illinois,19-64,Female,AfricanAmerican,0.003744,2015
Illinois,19-64,Female,Hispanic,0.002304,2015
Illinois,19-64,Female,Asian,0.00144,2015
Illinois,19-64,Female,AmericanIndian,0,2015
Illinois,19-64,Female,OtherPacific_Islander,0.00216,2015
Illinois,19-64,Female,TwoOrMore_Races,0.001728,2015
Illinois,65+,Male,NonHispanic_White,0.000756,2015
Illinois,65+,Male,AfricanAmerican,0.002808,2015
Illinois,65+,Male,Hispanic,0.001728,2015
Illinois,65+,Male,Asian,0.00108,2015
Illinois,65+,Male,AmericanIndian,0,2015
Illinois,65+,Male,OtherPacific_Islander,0.00162,2015
Illinois,65+,Male,TwoOrMore_Races,0.001296,2015
Illinois,65+,Female,NonHispanic_White,0.001008,2015
Illinois,65+,Female,AfricanAmerican,0.003744,2015
Illinois,65+,Female,Hispanic,0.002304,2015
Illinois,65+,Female,Asian,0.00144,2015
Illinois,65+,Female,AmericanIndian,0,2015
Illinois,65+,Female,OtherPacific_Islander,0.00216,2015
Illinois,65+,Female,TwoOrMore_Races,0.001728,2015
Indiana,0-18,Male,NonHispanic_White,0.000972,2015
Indiana,0-18,Male,AfricanAmerican,0.002808,2015
Indiana,0-18,Male,Hispanic,0.002376,2015
Indiana,0-18,Male,Asian,0.001728,2015
Indiana,0-18,Male,AmericanIndian,0.00216,2015
Indiana,0-18,Male,OtherPacific_Islander,0.002484,2015
Indiana,0-18,Male,TwoOrMore_Races,0.001296,2015
Indiana,0-18,Female,NonHispanic_White,0.001404,2015
Indiana,0-18,Female,AfricanAmerican,0.004056,2015
Indiana,0-18,Female,Hispanic,0.003432,2015
Indiana,0-18,Female,Asian,0.002496,2015
Indiana,0-18,Female,AmericanIndian,0.00312,2015
Indiana,0-18,Female,OtherPacific_Islander,0.003588,2015
Indiana,0-18,Female,TwoOrMore_Races,0.001872,2015
Indiana,19-64,Male,NonHispanic_White,0.000972,2015
Indiana,19-64,Male,AfricanAmerican,0.002808,2015
Indiana,19-64,Male,Hispanic,0.002376,2015
Indiana,19-64,Male,Asian,0.001728,2015
Indiana,19-64,Male,AmericanIndian,0.00216,2015
Indiana,19-64,Male,OtherPacific_Islander,0.002484,2015
Indiana,19-64,Male,TwoOrMore_Races,0.001296,2015
Indiana,19-64,Female,NonHispanic_White,0.001404,2015
Indiana,19-64,Female,AfricanAmerican,0.004056,2015
Indiana,19-64,Female,Hispanic,0.003432,2015
Indiana,19-64,Female,Asian,0.002496,2015
Indiana,19-64,Female,AmericanIndian,0.00312,2015
Indiana,19-64,Female,OtherPacific_Islander,0.003588,2015
Indiana,19-64,Female,TwoOrMore_Races,0.001872,2015
Indiana,65+,Male,NonHispanic_White,0.000972,2015
Indiana,65+,Male,AfricanAmerican,0.002808,2015
Indiana,65+,Male,Hispanic,0.002376,2015
Indiana,65+,Male,Asian,0.001728,2015
Indiana,65+,Male,AmericanIndian,0.00216,2015
Indiana,65+,Male,OtherPacific_Islander,0.002484,2015
Indiana,65+,Male,TwoOrMore_Races,0.001296,2015
Indiana,65+,Female,NonHispanic_White,0.001404,2015
Indiana,65+,Female,AfricanAmerican,0.004056,2015
Indiana,65+,Female,Hispanic,0.003432,2015
Indiana,65+,Female,Asian,0.002496,2015
Indiana,65+,Female,AmericanIndian,0.00312,2015
Indiana,65+,Female,OtherPacific_Islander,0.003588,2015
Indiana,65+,Female,TwoOrMore_Races,0.001872,2015
Iowa,0-18,Male,NonHispanic_White,0.00064,2015
Iowa,0-18,Male,AfricanAmerican,0.0024,2015
Iowa,0-18,Male,Hispanic,0.00208,2015
Iowa,0-18,Male,Asian,0.00168,2015
Iowa,0-18,Male,AmericanIndian,0.00184,2015
Iowa,0-18,Male,OtherPacific_Islander,0.00088,2015
Iowa,0-18,Male,TwoOrMore_Races,0.0008,2015
Iowa,0-18,Female,NonHispanic_White,0.00088,2015
Iowa,0-18,Female,AfricanAmerican,0.0033,2015
Iowa,0-18,Female,Hispanic,0.00286,2015
Iowa,0-18,Female,Asian,0.00231,2015
Iowa,0-18,Female,AmericanIndian,0.00253,2015
Iowa,0-18,Female,OtherPacific_Islander,0.00121,2015
Iowa,0-18,Female,TwoOrMore_Races,0.0011,2015
Iowa,19-64,Male,NonHispanic_White,0.00064,2015
Iowa,19-64,Male,AfricanAmerican,0.0024,2015
Iowa,19-64,Male,Hispanic,0.00208,2015
Iowa,19-64,Male,Asian,0.00168,2015
Iowa,19-64,Male,AmericanIndian,0.00184,2015
Iowa,19-64,Male,OtherPacific_Islander,0.00088,2015
Iowa,19-64,Male,TwoOrMore_Races,0.0008,2015
Iowa,19-64,Female,NonHispanic_White,0.00088,2015
Iowa,19-64,Female,AfricanAmerican,0.0033,2015
Iowa,19-64,Female,Hispanic,0.00286,2015
Iowa,19-64,Female,Asian,0.00231,2015
Iowa,19-64,Female,AmericanIndian,0.00253,2015
Iowa,19-64,Female,OtherPacific_Islander,0.00121,2015
Iowa,19-64,Female,TwoOrMore_Races,0.0011,2015
Iowa,65+,Male,NonHispanic_White,0.00064,2015
Iowa,65+,Male,AfricanAmerican,0.0024,2015
Iowa,65+,Male,Hispanic,0.00208,2015
Iowa,65+,Male,Asian,0.00168,2015
Iowa,65+,Male,AmericanIndian,0.00184,2015
Iowa,65+,Male,OtherPacific_Islander,0.00088,2015
Iowa,65+,Male,TwoOrMore_Races,0.0008,2015
Iowa,65+,Female,NonHispanic_White,0.00088,2015
Iowa,65+,Female,AfricanAmerican,0.0033,2015
Iowa,65+,Female,Hispanic,0.00286,2015
Iowa,65+,Female,Asian,0.00231,2015
Iowa,65+,Female,AmericanIndian,0.00253,2015
Iowa,65+,Female,OtherPacific_Islander,0.00121,2015
Iowa,65+,Female,TwoOrMore_Races,0.0011,2015
Kansas,0-18,Male,NonHispanic_White,0.00064,2015
Kansas,0-18,Male,AfricanAmerican,0.00192,2015
Kansas,0-18,Male,Hispanic,0.00136,2015
Kansas,0-18,Male,Asian,0.0008,2015
Kansas,0-18,Male,AmericanIndian,0.00144,2015
Kansas,0-18,Male,OtherPacific_Islander,0.0016,2015
Kansas,0-18,Male,TwoOrMore_Races,0.0008,2015
Kansas,0-18,Female,NonHispanic_White,0.0008,2015
Kansas,0-18,Female,AfricanAmerican,0.0024,2015
Kansas,0-18,Female,Hispanic,0.0017,2015
Kansas,0-18,Female,Asian,0.001,2015
Kansas,0-18,Female,AmericanIndian,0.0018,2015
Kansas,0-18,Female,OtherPacific_Islander,0.002,2015
Kansas,0-18,Female,TwoOrMore_Races,0.001,2015
Kansas,19-64,Male,NonHispanic_White,0.00064,2015
Kansas,19-64,Male,AfricanAmerican,0.00192,2015
Kansas,19-64,Male,Hispanic,0.00136,2015
Kansas,19-64,Male,Asian,0.0008,2015
Kansas,19-64,Male,AmericanIndian,0.00144,2015
Kansas,19-64,Male,OtherPacific_Islander,0.0016,2015
Kansas,19-64,Male,TwoOrMore_Races,0.0008,2015
Kansas,19-64,Female,NonHispanic_White,0.0008,2015
Kansas,19-64,Female,AfricanAmerican,0.0024,2015
Kansas,19-64,Female,Hispanic,0.0017,2015
Kansas,19-64,Female,Asian,0.001,2015
Kansas,19-64,Female,AmericanIndian,0.0018,2015
Kansas,19-64,Female,OtherPacific_Islander,0.002,2015
Kansas,19-64,Female,TwoOrMore_Races,0.001,2015
Kansas,65+,Male,NonHispanic_White,0.00064,2015
Kansas,65+,Male,AfricanAmerican,0.00192,2015
Kansas,65+,Male,Hispanic,0.00136,2015
Kansas,65+,Male,Asian,0.0008,2015
Kansas,65+,Male,AmericanIndian,0.00144,2015
Kansas,65+,Male,OtherPacific_Islander,0.0016,2015
Kansas,65+,Male,TwoOrMore_Races,0.0008,2015
Kansas,65+,Female,NonHispanic_White,0.0008,2015
Kansas,65+,Female,AfricanAmerican,0.0024,2015
Kansas,65+,Female,Hispanic,0.0017,2015
Kansas,65+,Female,Asian,0.001,2015
Kansas,65+,Female,AmericanIndian,0.0018,2015
Kansas,65+,Female,OtherPacific_Islander,0.002,2015
Kansas,65+,Female,TwoOrMore_Races,0.001,2015
Kentucky,0-18,Male,NonHispanic_White,0.002912,2015
Kentucky,0-18,Male,AfricanAmerican,0.005616,2015
Kentucky,0-18,Male,Hispanic,0.0052,2015
Kentucky,0-18,Male,Asian,0.002912,2015
Kentucky,0-18,Male,AmericanIndian,0,2015
Kentucky,0-18,Male,OtherPacific_Islander,0.0052,2015
Kentucky,0-18,Male,TwoOrMore_Races,0.003328,2015
Kentucky,0-18,Female,NonHispanic_White,0.003584,2015
Kentucky,0-18,Female,AfricanAmerican,0.006912,2015
Kentucky,0-18,Female,Hispanic,0.0064,2015
Kentucky,0-18,Female,Asian,0.003584,2015
Kentucky,0-18,Female,AmericanIndian,0,2015
Kentucky,0-18,Female,OtherPacific_Islander,0.0064,2015
Kentucky,0-18,Female,TwoOrMore_Races,0.004096,2015
Kentucky,19-64,Male,NonHispanic_White,0.002912,2015
Kentucky,19-64,Male,AfricanAmerican,0.005616,2015
Kentucky,19-64,Male,Hispanic,0.0052,2015
Kentucky,19-64,Male,Asian,0.002912,2015
Kentucky,19-64,Male,AmericanIndian,0,2015
Kentucky,19-64,Male,OtherPacific_Islander,0.0052,2015
Kentucky,19-64,Male,TwoOrMore_Races,0.003328,2015
Kentucky,19-64,Female,NonHispanic_White,0.003584,2015
Kentucky,19-64,Female,AfricanAmerican,0.006912,2015
Kentucky,19-64,Female,Hispanic,0.0064,2015
Kentucky,19-64,Female,Asian,0.003584,2015
Kentucky,19-64,Female,AmericanIndian,0,2015
Kentucky,19-64,Female,OtherPacific_Islander,0.0064,2015
Kentucky,19-64,Female,TwoOrMore_Races,0.004096,2015
Kentucky,65+,Male,NonHispanic_White,0.002912,2015
Kentucky,65+,Male,AfricanAmerican,0.005616,2015
Kentucky,65+,Male,Hispanic,0.0052,2015
Kentucky,65+,Male,Asian,0.002912,2015
Kentucky,65+,Male,AmericanIndian,0,2015
Kentucky,65+,Male,OtherPacific_Islander,0.0052,2015
Kentucky,65+,Male,TwoOrMore_Races,0.003328,2015
Kentucky,65+,Female,NonHispanic_White,0.003584,2015
Kentucky,65+,Female,AfricanAmerican,0.006912,2015
Kentucky,65+,Female,Hispanic,0.0064,2015
Kentucky,65+,Female,Asian,0.003584,2015
Kentucky,65+,Female,AmericanIndian,0,2015
Kentucky,65+,Female,OtherPacific_Islander,0.0064,2015
Kentucky,65+,Female,TwoOrMore_Races,0.004096,2015
Louisiana,0-18,Male,NonHispanic_White,0.00204,2015
Louisiana,0-18,Male,AfricanAmerican,0.005916,2015
Louisiana,0-18,Male,Hispanic,0.003264,2015
Louisiana,0-18,Male,Asian,0.002448,2015
Louisiana,0-18,Male,AmericanIndian,0.003672,2015
Louisiana,0-18,Male,OtherPacific_Islander,0.00306,2015
Louisiana,0-18,Male,TwoOrMore_Races,0.003468,2015
Louisiana,0-18,Female,NonHispanic_White,0.00272,2015
Louisiana,0-18,Female,AfricanAmerican,0.007888,2015
Louisiana,0-18,Female,Hispanic,0.004352,2015
Louisiana,0-18,Female,Asian,0.003264,2015
Louisiana,0-18,Female,AmericanIndian,0.004896,2015
Louisiana,0-18,Female,OtherPacific_Islander,0.00408,2015
Louisiana,0-18,Female,TwoOrMore_Races,0.004624,2015
Louisiana,19-64,Male,NonHispanic_White,0.00204,2015
Louisiana,19-64,Male,AfricanAmerican,0.005916,2015
Louisiana,19-64,Male,Hispanic,0.003264,2015
Louisiana,19-64,Male,Asian,0.002448,2015
Louisiana,19-64,Male,AmericanIndian,0.003672,2015
Louisiana,19-64,Male,OtherPacific_Islander,0.00306,2015
Louisiana,19-64,Male,TwoOrMore_Races,0.003468,2015
Louisiana,19-64,Female,NonHispanic_White,0.00272,2015
Louisiana,19-64,Female,AfricanAmerican,0.007888,2015
Louisiana,19-64,Female,Hispanic,0.004352,2015
Louisiana,19-64,Female,Asian,0.003264,2015
Louisiana,19-64,Female,AmericanIndian,0.004896,2015
Louisiana,19-64,Female,OtherPacific_Islander,0.00408,2015
Louisiana,19-64,Female,TwoOrMore_Races,0.004624,2015
Louisiana,65+,Male,NonHispanic_White,0.00204,2015
Louisiana,65+,Male,AfricanAmerican,0.005916,2015
Louisiana,65+,Male,Hispanic,0.003264,2015
Louisiana,65+,Male,Asian,0.002448,2015
Louisiana,65+,Male,AmericanIndian,0.003672,2015
Louisiana,65+,Male,OtherPacific_Islander,0.00306,2015
Louisiana,65+,Male,TwoOrMore_Races,0.003468,2015
Louisiana,65+,Female,NonHispanic_White,0.00272,2015
Louisiana,65+,Female,AfricanAmerican,0.007888,2015
Louisiana,65+,Female,Hispanic,0.004352,2015
Louisiana,65+,Female,Asian,0.003264,2015
Louisiana,65+,Female,AmericanIndian,0.004896,2015
Louisiana,65+,Female,OtherPacific_Islander,0.00408,2015
Louisiana,65+,Female,TwoOrMore_Races,0.004624,2015
Maine,0-18,Male,NonHispanic_White,0.00081,2015
Maine,0-18,Male,AfricanAmerican,0.00432,2015
Maine,0-18,Male,Hispanic,0.00135,2015
Maine,0-18,Male,Asian,0,2015
Maine,0-18,Male,AmericanIndian,0.00198,2015
Maine,0-18,Male,OtherPacific_Islander,0.00162,2015
Maine,0-18,Male,TwoOrMore_Races,0.0009,2015
Maine,0-18,Female,NonHispanic_White,0.0009,2015
Maine,0-18,Female,AfricanAmerican,0.0048,2015
Maine,0-18,Female,Hispanic,0.0015,2015
Maine,0-18,Female,Asian,0,2015
Maine,0-18,Female,AmericanIndian,0.0022,2015
Maine,0-18,Female,OtherPacific_Islander,0.0018,2015
Maine,0-18,Female,TwoOrMore_Races,0.001,2015
Maine,19-64,Male,NonHispanic_White,0.00081,2015
Maine,19-64,Male,AfricanAmerican,0.00432,2015
Maine,19-64,Male,Hispanic,0.00135,2015
Maine,19-64,Male,Asian,0,2015
Maine,19-64,Male,AmericanIndian,0.00198,2015
Maine,19-64,Male,OtherPacific_Islander,0.00162,2015
Maine,19-64,Male,TwoOrMore_Races,0.0009,2015
Maine,19-64,Female,NonHispanic_White,0.0009,2015
Maine,19-64,Female,AfricanAmerican,0.0048,2015
Maine,19-64,Female,Hispanic,0.0015,2015
Maine,19-64,Female,Asian,0,2015
Maine,19-64,Female,AmericanIndian,0.0022,2015
Maine,19-64,Female,OtherPacific_Islander,0.0018,2015
Maine,19-64,Female,TwoOrMore_Races,0.001,2015
Maine,65+,Male,NonHispanic_White,0.00081,2015
Maine,65+,Male,AfricanAmerican,0.00432,2015
Maine,65+,Male,Hispanic,0.00135,2015
Maine,65+,Male,Asian,0,2015
Maine,65+,Male,AmericanIndian,0.00198,2015
Maine,65+,Male,OtherPacific_Islander,0.00162,2015
Maine,65+,Male,TwoOrMore_Races,0.0009,2015
Maine,65+,Female,NonHispanic_White,0.0009,2015
Maine,65+,Female,AfricanAmerican,0.0048,2015
Maine,65+,Female,Hispanic,0.0015,2015
Maine,65+,Female,Asian,0,2015
Maine,65+,Female,AmericanIndian,0.0022,2015
Maine,65+,Female,OtherPacific_Islander,0.0018,2015
Maine,65+,Female,TwoOrMore_Races,0.001,2015
Maryland,0-18,Male,NonHispanic_White,0.00024,2015
Maryland,0-18,Male,AfricanAmerican,0.000624,2015
Maryland,0-18,Male,Hispanic,0.000432,2015
Maryland,0-18,Male,Asian,0.000288,2015
Maryland,0-18,Male,AmericanIndian,0,2015
Maryland,0-18,Male,OtherPacific_Islander,0.000384,2015
Maryland,0-18,Male,TwoOrMore_Races,0.000384,2015
Maryland,0-18,Female,NonHispanic_White,0.00032,2015
Maryland,0-18,Female,AfricanAmerican,0.000832,2015
Maryland,0-18,Female,Hispanic,0.000576,2015
Maryland,0-18,Female,Asian,0.000384,2015
Maryland,0-18,Female,AmericanIndian,0,2015
Maryland,0-18,Female,OtherPacific_Islander,0.000512,2015
Maryland,0-18,Female,TwoOrMore_Races,0.000512,2015
Maryland,19-64,Male,NonHispanic_White,0.00024,2015
Maryland,19-64,Male,AfricanAmerican,0.000624,2015
Maryland,19-64,Male,Hispanic,0.000432,2015
Maryland,19-64,Male,Asian,0.000288,2015
Maryland,19-64,Male,AmericanIndian,0,2015
Maryland,19-64,Male,OtherPacific_Islander,0.000384,2015
Maryland,19-64,Male,TwoOrMore_Races,0.000384,2015
Maryland,19-64,Female,NonHispanic_White,0.00032,2015
Maryland,19-64,Female,AfricanAmerican,0.000832,2015
Maryland,19-64,Female,Hispanic,0.000576,2015
Maryland,19-64,Female,Asian,0.000384,2015
Maryland,19-64,Female,AmericanIndian,0,2015
Maryland,19-64,Female,OtherPacific_Islander,0.000512,2015
Maryland,19-64,Female,TwoOrMore_Races,0.000512,2015
Maryland,65+,Male,NonHispanic_White,0.00024,2015
Maryland,65+,Male,AfricanAmerican,0.000624,2015
Maryland,65+,Male,Hispanic,0.000432,2015
Maryland,65+,Male,Asian,0.000288,2015
Maryland,65+,Male,AmericanIndian,0,2015
Maryland,65+,Male,OtherPacific_Islander,0.000384,2015
Maryland,65+,Male,TwoOrMore_Races,0.000384,2015
Maryland,65+,Female,NonHispanic_White,0.00032,2015
Maryland,65+,Female,AfricanAmerican,0.000832,2015
Maryland,65+,Female,Hispanic,0.000576,2015
Maryland,65+,Female,Asian,0.000384,2015
Maryland,65+,Female,AmericanIndian,0,2015
Maryland,65+,Female,OtherPacific_Islander,0.000512,2015
Maryland,65+,Female,TwoOrMore_Races,0.000512,2015
Massachusetts,0-18,Male,NonHispanic_White,0.000378,2015
Massachusetts,0-18,Male,AfricanAmerican,0.001134,2015
Massachusetts,0-18,Male,Hispanic,0.001449,2015
Massachusetts,0-18,Male,Asian,0.000693,2015
Massachusetts,0-18,Male,AmericanIndian,0,2015
Massachusetts,0-18,Male,OtherPacific_Islander,0.000819,2015
Massachusetts,0-18,Male,TwoOrMore_Races,0.000567,2015
Massachusetts,0-18,Female,NonHispanic_White,0.000486,2015
Massachusetts,0-18,Female,AfricanAmerican,0.001458,2015
Massachusetts,0-18,Female,Hispanic,0.001863,2015
Massachusetts,0-18,Female,Asian,0.000891,2015
Massachusetts,0-18,Female,AmericanIndian,0,2015
Massachusetts,0-18,Female,OtherPacific_Islander,0.001053,2015
Massachusetts,0-18,Female,TwoOrMore_Races,0.000729,2015
Massachusetts,19-64,Male,NonHispanic_White,0.000378,2015
Massachusetts,19-64,Male,AfricanAmerican,0.001134,2015
Massachusetts,19-64,Male,Hispanic,0.001449,2015
Massachusetts,19-64,Male,Asian,0.000693,2015
Massachusetts,19-64,Male,AmericanIndian,0,2015
Massachusetts,19-64,Male,OtherPacific_Islander,0.000819,2015
Massachusetts,19-64,Male,TwoOrMore_Races,0.000567,2015
Massachusetts,19-64,Female,NonHispanic_White,0.000486,2015
Massachusetts,19-64,Female,AfricanAmerican,0.001458,2015
Massachusetts,19-64,Female,Hispanic,0.001863,2015
Massachusetts,19-64,Female,Asian,0.000891,2015
Massachusetts,19-64,Female,AmericanIndian,0,2015
Massachusetts,19-64,Female,OtherPacific_Islander,0.001053,2015
Massachusetts,19-64,Female,TwoOrMore_Races,0.000729,2015
Massachusetts,65+,Male,NonHispanic_White,0.000378,2015
Massachusetts,65+,Male,AfricanAmerican,0.001134,2015
Massachusetts,65+,Male,Hispanic,0.001449,2015
Massachusetts,65+,Male,Asian,0.000693,2015
Massachusetts,65+,Male,AmericanIndian,0,2015
Massachusetts,65+,Male,OtherPacific_Islander,0.000819,2015
Massachusetts,65+,Male,TwoOrMore_Races,0.000567,2015
Massachusetts,65+,Female,NonHispanic_White,0.000486,2015
Massachusetts,65+,Female,AfricanAmerican,0.001458,2015
Massachusetts,65+,Female,Hispanic,0.001863,2015
Massachusetts,65+,Female,Asian,0.000891,2015
Massachusetts,65+,Female,AmericanIndian,0,2015
Massachusetts,65+,Female,OtherPacific_Islander,0.001053,2015
Massachusetts,65+,Female,TwoOrMore_Races,0.000729,2015
Michigan,0-18,Male,NonHispanic_White,0.001287,2015
Michigan,0-18,Male,AfricanAmerican,0.004147,2015
Michigan,0-18,Male,Hispanic,0.002717,2015
Michigan,0-18,Male,Asian,0.002002,2015
Michigan,0-18,Male,AmericanIndian,0.00286,2015
Michigan,0-18,Male,OtherPacific_Islander,0.003289,2015
Michigan,0-18,Male,TwoOrMore_Races,0.001859,2015
Michigan,0-18,Female,NonHispanic_White,0.001638,2015
Michigan,0-18,Female,AfricanAmerican,0.005278,2015
Michigan,0-18,Female,Hispanic,0.003458,2015
Michigan,0-18,Female,Asian,0.002548,2015
Michigan,0-18,Female,AmericanIndian,0.00364,2015
Michigan,0-18,Female,OtherPacific_Islander,0.004186,2015
